#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType
36950591|2023-11-23T15:37:10.019000|40.829167|14.133167|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36951891|2023-11-23T18:27:28.910000|40.8315|14.138667|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36951941|2023-11-23T18:41:46.950000|40.8315|14.1365|2.8|SURVEY-INGV-OV||||Md|3.1|--|Campi Flegrei|earthquake
36955691|2023-11-24T08:59:36.549000|40.8225|14.135667|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36955731|2023-11-24T08:59:47.359000|40.819833|14.139|1.6|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36955741|2023-11-24T09:00:20.230000|40.8215|14.136667|1.6|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36955751|2023-11-24T09:03:36.299000|40.821667|14.1375|1.2|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
36956101|2023-11-24T09:39:18.299000|40.823167|14.138667|2.0|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
36961201|2023-11-24T19:19:33.000000|40.828333|14.140167|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36961211|2023-11-24T19:20:38.690000|40.8285|14.141|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
36961311|2023-11-24T19:21:31.339000|40.828|14.140167|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
36961611|2023-11-24T20:20:21.490000|40.827167|14.137667|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
36963461|2023-11-25T02:37:48.529000|40.826167|14.1395|0.6|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37089611|2023-12-08T17:37:49.789000|40.834167|14.124167|3.1|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
37130751|2023-12-15T00:26:46.519000|40.827667|14.140833|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
37197101|2023-12-21T21:13:38.660000|40.801333|14.113|5.4|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37311961|2024-01-10T21:53:44.200000|40.8275|14.145|1.1|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
37326131|2024-01-13T04:32:41.089000|40.826|14.141|1.0|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37365881|2024-01-18T04:17:01.730000|40.8315|14.135|3.0|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
37379841|2024-01-18T20:20:28.359000|40.835667|14.121667|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37397681|2024-01-21T09:35:04.799000|40.8075|14.101833|3.5|SURVEY-INGV-OV#SiSmi||||Md|2.6|--|Campi Flegrei|earthquake
37414311|2024-01-24T14:05:26.369000|40.842|14.176667|2.5|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
37422551|2024-01-25T17:44:49.259000|40.823167|14.138|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
37425341|2024-01-26T04:17:49.190000|40.819|14.157833|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
37425611|2024-01-26T05:54:02.599000|40.814333|14.140167|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
37428661|2024-01-26T12:55:32.730000|40.814333|14.102|3.0|SURVEY-INGV-OV#SiSmi||||Md|1.9|--|Campi Flegrei|earthquake
37455941|2024-01-30T03:38:34.670000|40.794333|14.114833|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
37477541|2024-02-02T08:01:41.650000|40.799833|14.106167|3.3|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
37480651|2024-02-02T15:17:03.069000|40.821667|14.117167|0.8|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37482711|2024-02-03T01:33:25.430000|40.838|14.138333|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
37485211|2024-02-03T10:07:27.160000|40.834167|14.134167|2.8|SURVEY-INGV-OV#SiSmi||||Md|2.1|--|Campi Flegrei|earthquake
37491281|2024-02-04T08:25:02.390000|40.826833|14.124167|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37495431|2024-02-04T23:05:20.809000|40.836667|14.137667|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.7|--|Campi Flegrei|earthquake
37495461|2024-02-04T23:24:42.519000|40.832833|14.136167|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37505091|2024-02-06T02:23:49.730000|40.805667|14.116833|3.1|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
37571211|2024-02-11T05:26:47.869000|40.831333|14.142167|1.5|SURVEY-INGV-OV#SiSmi||||Md|1.7|--|Campi Flegrei|earthquake
37571391|2024-02-11T05:31:25.980000|40.836833|14.144|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
37610721|2024-02-16T16:59:02.039000|40.831833|14.128167|3.0|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
37620461|2024-02-17T18:09:50.589000|40.8085|14.097333|2.8|SURVEY-INGV-OV#SiSmi||||Md|2.7|--|Campi Flegrei|earthquake
37620831|2024-02-17T19:22:09.220000|40.837667|14.114667|3.0|SURVEY-INGV-OV||||Md|3.0|--|Campi Flegrei|earthquake
37630171|2024-02-19T00:56:33.940000|40.828333|14.081833|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.7|--|Campi Flegrei|earthquake
37630341|2024-02-19T01:02:04.390000|40.829833|14.140167|1.3|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
37655131|2024-02-21T19:37:44.880000|40.803333|14.144333|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
37703561|2024-02-24T17:25:30.839000|40.827833|14.142333|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
37703941|2024-02-24T18:07:05.940000|40.797833|14.113667|3.0|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37704071|2024-02-24T18:50:53.529000|40.802667|14.1105|4.3|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
37711401|2024-02-25T20:42:56.000000|40.818833|14.123667|0.7|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
37711801|2024-02-25T22:00:11.319000|40.8245|14.147333|1.2|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
37712071|2024-02-25T22:29:13.619000|40.825333|14.149|1.1|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
37712751|2024-02-26T04:25:20.190000|40.83|14.1235|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
37727091|2024-02-28T08:27:36.980000|40.828167|14.0895|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
37737841|2024-02-29T04:45:48.089000|40.826667|14.139|0.6|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
37753901|2024-03-02T12:14:32.069000|40.830333|14.141167|1.3|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37756821|2024-03-02T21:58:18.829000|40.824167|14.149|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
37756811|2024-03-02T22:03:57.670000|40.8215|14.142667|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.7|--|Campi Flegrei|earthquake
37758961|2024-03-03T09:01:55.619000|40.8165|14.159|2.9|SURVEY-INGV-OV||||Md|3.4|--|Campi Flegrei|earthquake
37760971|2024-03-03T14:01:22.230000|40.821167|14.1575|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37767081|2024-03-04T20:58:42.210000|40.832833|14.147667|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37768021|2024-03-05T05:36:32.579000|40.837667|14.120333|2.1|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
37790971|2024-03-07T16:55:32.930000|40.827|14.140167|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37792471|2024-03-07T22:07:51.470000|40.8185|14.1455|0.6|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
37792481|2024-03-07T22:09:44.539000|40.8195|14.1475|0.4|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
37792491|2024-03-07T22:17:44.369000|40.818|14.144333|0.4|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
37793691|2024-03-08T02:41:14.869000|40.823167|14.130333|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.9|--|Campi Flegrei|earthquake
37793681|2024-03-08T02:52:20.839000|40.825333|14.125833|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
37793921|2024-03-08T03:30:35.660000|40.824667|14.130333|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
37796111|2024-03-08T08:36:12.789000|40.819167|14.145|0.5|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
37797921|2024-03-08T11:49:42.960000|40.818|14.143|0.4|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37798011|2024-03-08T12:02:14.960000|40.8185|14.1455|0.6|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37798401|2024-03-08T13:04:48.920000|40.820333|14.139667|1.3|SURVEY-INGV-OV#SiSmi||||Md|2.3|--|Campi Flegrei|earthquake
37799711|2024-03-08T16:26:51.680000|40.821667|14.137|0.6|SURVEY-INGV-OV#SiSmi||||Md|2.2|--|Campi Flegrei|earthquake
37799781|2024-03-08T16:48:46.470000|40.820333|14.138333|0.3|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
37799891|2024-03-08T17:04:42.359000|40.816833|14.138333|0.3|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
37799971|2024-03-08T17:16:16.150000|40.817167|14.142333|0.2|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
37800691|2024-03-08T19:34:53.720000|40.825|14.151|1.0|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
37804941|2024-03-09T11:58:54.759000|40.829|14.092|1.3|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
37808261|2024-03-09T22:02:27.890000|40.821|14.140333|1.1|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
37808921|2024-03-10T02:55:28.549000|40.822|14.1415|0.5|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
37821051|2024-03-10T15:08:04.160000|40.833|14.135|3.7|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
37819861|2024-03-10T15:14:51.769000|40.819167|14.145333|0.5|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
37821731|2024-03-10T17:13:08.829000|40.814667|14.142333|0.9|SURVEY-INGV-OV#SiSmi||||Md|2.1|--|Campi Flegrei|earthquake
37821691|2024-03-10T17:15:06.619000|40.8165|14.144833|0.6|SURVEY-INGV-OV#SiSmi||||Md|2.6|--|Campi Flegrei|earthquake
37836501|2024-03-12T21:00:51.140000|40.828|14.143|1.6|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
37836771|2024-03-12T21:25:50.039000|40.837833|14.1385|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
37838011|2024-03-13T06:17:56.700000|40.830667|14.139333|2.1|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37850671|2024-03-14T16:27:13.640000|40.7995|14.115|3.9|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
37853191|2024-03-15T00:46:30.759000|40.825167|14.145167|1.2|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37866211|2024-03-16T16:13:36.819000|40.8315|14.126|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
37867441|2024-03-16T18:56:18.369000|40.827|14.149|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
37874311|2024-03-17T15:20:28.250000|40.825167|14.127833|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
37887451|2024-03-18T22:25:17.769000|40.832167|14.1145|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
37893701|2024-03-19T12:47:43.869000|40.8315|14.149833|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
37893871|2024-03-19T12:48:04.279000|40.8315|14.144667|1.6|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
37898591|2024-03-20T01:59:00.740000|40.819333|14.110167|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
37901621|2024-03-20T09:17:36.650000|40.8315|14.1425|1.6|SURVEY-INGV-OV#SiSmi||||Md|1.7|--|Campi Flegrei|earthquake
37903921|2024-03-20T13:51:30.529000|40.8325|14.1315|1.6|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
37928291|2024-03-23T05:43:52.089000|40.829167|14.153|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
37942871|2024-03-23T21:20:10.259000|40.833|14.139333|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
37945421|2024-03-24T06:41:59.630000|40.833167|14.1385|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
37984091|2024-03-27T14:12:20.630000|40.841|14.113833|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
38092231|2024-04-03T02:37:32.490000|40.827|14.1405|0.8|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
38104221|2024-04-04T05:14:36.519000|40.825833|14.114|2.4|SURVEY-INGV-OV#SiSmi||||Md|2.7|--|Campi Flegrei|earthquake
38105071|2024-04-04T05:15:02.180000|40.825167|14.1135|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
38104631|2024-04-04T05:17:09.589000|40.822833|14.1145|2.0|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
38104701|2024-04-04T05:18:41.990000|40.8245|14.114333|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
38104611|2024-04-04T05:26:26.940000|40.821|14.115333|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
38104621|2024-04-04T05:26:41.990000|40.822833|14.113667|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
38104271|2024-04-04T05:32:56.740000|40.822833|14.114167|2.6|SURVEY-INGV-OV||||Md|2.9|--|Campi Flegrei|earthquake
38106881|2024-04-04T05:33:01.619000|40.825167|14.115833|2.3|SURVEY-INGV-OV||||Md|3.2|--|Campi Flegrei|earthquake
38107361|2024-04-04T12:00:13.920000|40.824167|14.1195|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
38112101|2024-04-04T22:02:08.089000|40.825667|14.1445|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
38116501|2024-04-05T09:37:40.069000|40.836167|14.13|2.7|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
38122421|2024-04-06T02:00:14.440000|40.832|14.133333|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
38122361|2024-04-06T02:01:12.519000|40.834833|14.1355|2.9|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
38123241|2024-04-06T05:33:47.869000|40.8315|14.1375|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
38126061|2024-04-06T11:59:31.849000|40.798333|14.112667|2.6|SURVEY-INGV-OV#SiSmi||||Md|2.5|--|Campi Flegrei|earthquake
38126201|2024-04-06T12:00:41.569000|40.804667|14.110333|4.7|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
38126351|2024-04-06T12:05:17.170000|40.791|14.107667|3.4|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
38127191|2024-04-06T13:14:11.109000|40.8075|14.112333|4.1|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
38127171|2024-04-06T13:26:23.069000|40.805|14.116333|4.3|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
38129481|2024-04-06T18:18:50.910000|40.8355|14.125333|2.7|SURVEY-INGV-OV#SiSmi||||Md|2.1|--|Campi Flegrei|earthquake
38129741|2024-04-06T19:58:39.400000|40.8305|14.125667|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
38130641|2024-04-07T00:13:15.480000|40.8275|14.140167|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
38134931|2024-04-07T13:08:40.799000|40.831333|14.155167|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
38135051|2024-04-07T13:08:59.420000|40.833167|14.139167|2.3|SURVEY-INGV-OV#SiSmi||||Md|2.2|--|Campi Flegrei|earthquake
38137741|2024-04-07T17:42:52.299000|40.827833|14.15|1.6|SURVEY-INGV-OV#SiSmi||||Md|2.3|--|Campi Flegrei|earthquake
38145911|2024-04-08T15:03:35.000000|40.821|14.127667|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
38148381|2024-04-08T23:23:16.230000|40.829167|14.133333|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
38149121|2024-04-09T03:39:44.299000|40.825333|14.140667|0.8|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
38154011|2024-04-09T10:33:25.740000|40.831333|14.1485|2.3|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
38159761|2024-04-09T20:32:10.109000|40.832833|14.147167|2.8|SURVEY-INGV-OV#SiSmi||||Md|2.8|--|Campi Flegrei|earthquake
38162571|2024-04-10T06:29:17.049000|40.835|14.127|2.9|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
38162981|2024-04-10T07:06:38.089000|40.834167|14.140167|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.7|--|Campi Flegrei|earthquake
38163441|2024-04-10T08:06:50.509000|40.836667|14.1415|2.4|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
38167981|2024-04-10T13:20:12.329000|40.825167|14.140167|0.8|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
38170971|2024-04-10T20:28:25.259000|40.840667|14.099833|1.7|SURVEY-INGV-OV#SiSmi||||Md|2.2|--|Campi Flegrei|earthquake
38170991|2024-04-10T20:32:34.200000|40.837|14.131167|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
38171001|2024-04-10T20:45:27.789000|40.839667|14.1335|1.4|SURVEY-INGV-OV#SiSmi||||Md|0.5|--|Campi Flegrei|earthquake
38171411|2024-04-10T23:49:33.440000|40.8325|14.140167|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
38172611|2024-04-11T05:23:25.829000|40.833667|14.1365|2.7|SURVEY-INGV-OV#SiSmi||||Md|2.1|--|Campi Flegrei|earthquake
38175771|2024-04-11T05:23:43.420000|40.832167|14.1315|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
38172621|2024-04-11T05:28:10.880000|40.833167|14.1385|2.0|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
38176551|2024-04-11T12:46:43.660000|40.816667|14.084333|3.5|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
38177341|2024-04-11T14:31:08.799000|40.820333|14.1415|0.4|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
38180031|2024-04-11T18:19:13.859000|40.821667|14.130833|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
38181371|2024-04-12T02:17:25.319000|40.8345|14.132167|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
38181541|2024-04-12T02:34:06.660000|40.802|14.1145|2.9|SURVEY-INGV-OV#SiSmi||||Md|2.2|--|Campi Flegrei|earthquake
38181551|2024-04-12T02:35:15.230000|40.803833|14.116|3.0|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
38181631|2024-04-12T03:09:08.359000|40.825333|14.149|1.6|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
38189361|2024-04-12T14:47:16.559000|40.827833|14.1415|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.8|--|Campi Flegrei|earthquake
38219551|2024-04-13T05:03:30.720000|40.806333|14.120833|2.1|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
38193481|2024-04-13T05:03:30.650000|40.8075|14.120333|2.9|SURVEY-INGV-OV#SiSmi||||Md|1.4|--|Campi Flegrei|earthquake
38200611|2024-04-13T15:14:49.990000|40.801333|14.116833|3.7|SURVEY-INGV-OV#SiSmi||||Md|2.4|--|Campi Flegrei|earthquake
38202801|2024-04-13T20:40:09.700000|40.830333|14.120333|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
38203061|2024-04-13T21:41:10.740000|40.826833|14.086833|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
38203331|2024-04-13T22:27:27.599000|40.830667|14.086333|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
38203871|2024-04-14T01:34:47.529000|40.830167|14.09|2.8|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
38204231|2024-04-14T02:25:23.900000|40.829167|14.1435|2.2|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
38207051|2024-04-14T07:39:42.930000|40.8245|14.146|2.6|SURVEY-INGV-OV#SiSmi||||Md|0.4|--|Campi Flegrei|earthquake
38206461|2024-04-14T07:41:53.029000|40.827833|14.140167|2.5|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
38206821|2024-04-14T07:44:24.029000|40.828167|14.136833|2.5|SURVEY-INGV-OV||||Md|3.7|--|Campi Flegrei|earthquake
38207231|2024-04-14T07:45:12.910000|40.827167|14.131667|2.6|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
38207291|2024-04-14T07:46:04.700000|40.826667|14.145333|0.9|SURVEY-INGV-OV#SiSmi||||Md|2.0|--|Campi Flegrei|earthquake
38207591|2024-04-14T07:46:17.509000|40.8315|14.140167|1.6|SURVEY-INGV-OV#SiSmi||||Md|0.5|--|Campi Flegrei|earthquake
38207921|2024-04-14T07:46:54.500000|40.832333|14.152833|2.0|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
38206811|2024-04-14T07:46:58.670000|40.829833|14.140167|2.8|SURVEY-INGV-OV||||Md|3.1|--|Campi Flegrei|earthquake
38207861|2024-04-14T07:47:22.339000|40.8275|14.140667|1.7|SURVEY-INGV-OV#SiSmi||||Md|1.6|--|Campi Flegrei|earthquake
38210201|2024-04-14T07:47:36.180000|40.836333|14.143|0.5|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
38208051|2024-04-14T07:47:47.650000|40.8315|14.134833|1.6|SURVEY-INGV-OV#SiSmi||||Md|1.5|--|Campi Flegrei|earthquake
38210391|2024-04-14T07:52:39.950000|40.8255|14.1325|2.1|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
38210451|2024-04-14T07:53:01.970000|40.825333|14.140167|1.5|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
38210761|2024-04-14T07:57:19.430000|40.826167|14.140167|1.3|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
38208091|2024-04-14T07:57:57.960000|40.825833|14.138333|1.0|SURVEY-INGV-OV#SiSmi||||Md|2.7|--|Campi Flegrei|earthquake
38210571|2024-04-14T07:58:54.200000|40.8315|14.137167|1.4|SURVEY-INGV-OV#SiSmi||||Md|1.0|--|Campi Flegrei|earthquake
38207461|2024-04-14T08:01:43.740000|40.829333|14.138333|2.4|SURVEY-INGV-OV#SiSmi||||Md|3.0|--|Campi Flegrei|earthquake
38208251|2024-04-14T08:03:44.329000|40.830333|14.1345|2.4|SURVEY-INGV-OV#SiSmi||||Md|2.3|--|Campi Flegrei|earthquake
38208171|2024-04-14T08:08:31.200000|40.83|14.140167|1.8|SURVEY-INGV-OV#SiSmi||||Md|2.5|--|Campi Flegrei|earthquake
38210341|2024-04-14T08:15:28.119000|40.825667|14.130833|2.6|SURVEY-INGV-OV#SiSmi||||Md|1.3|--|Campi Flegrei|earthquake
38210161|2024-04-14T11:15:33.329000|40.823333|14.139667|0.9|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
38210291|2024-04-14T11:25:57.170000|40.824333|14.132|1.8|SURVEY-INGV-OV#SiSmi||||Md|1.2|--|Campi Flegrei|earthquake
38210351|2024-04-14T11:26:15.210000|40.823833|14.133833|1.3|SURVEY-INGV-OV#SiSmi||||Md|1.1|--|Campi Flegrei|earthquake
38210491|2024-04-14T11:32:14.960000|40.824333|14.132833|1.3|SURVEY-INGV-OV#SiSmi||||Md|1.9|--|Campi Flegrei|earthquake
